public_identifier;num_accomplishment_courses;name;number
harel-farkash;1;;1-2
harel-farkash;2;2018;-
harel-farkash;3;;-
harel-farkash;4;;67808
osnatoren;1;;-
osnatoren;2;;-
osnatoren;3;;-
maya-abed-6457b51b9;1;;KIN 210
maya-abed-6457b51b9;2;;ASLD 101, ASLD 102
maya-abed-6457b51b9;3;;COMM 330
maya-abed-6457b51b9;4;;COMM 130
maya-abed-6457b51b9;5;;REC 201
maya-abed-6457b51b9;6;;PFA John Hoptkins Model
ortal-machluf-3351b992;1;;-
ortal-machluf-3351b992;2;;-
tsher10;1;;2021
tsher10;2;;43
pavelkuksin;1;;-
pavelkuksin;2;;201833
ofer-wormser-713483177;1;;-
ofer-wormser-713483177;2;;-
shahar-peer-meir-%%D7%%A9%%D7%%97%%D7%%A8-%%D7%%A4%%D7%%90%%D7%%A8-%%D7%%9E%%D7%%90%%D7%%99%%D7%%A8-47a97b14a;1;;-
rebecca-oltheten-09a4031b3;1;;-
berta-azar;1;;-
yuval-zilberbrand-a0359817;1;;-
yuval-zilberbrand-a0359817;2;04;-
yuval-zilberbrand-a0359817;3;;-
ohadcohen1997;1;;-
ohadcohen1997;2;;-
ohadcohen1997;3;;-
ohadcohen1997;4;;-
ohadcohen1997;5;;-
dtashiev;1;;-
dtashiev;2;;07003
dtashiev;3;;PM30
dtashiev;4;;-
ran-gil-7310718b;1;11;-
ran-gil-7310718b;2;;-
ran-gil-7310718b;3;09-10-01;-
ran-gil-7310718b;4;;-
otavioesteves;1;00-07-00-03-00-01-04-04-00-2013-08-07-30-07-2011;-
otavioesteves;2;2013-06-08-00-00-23-10-2010;-
otavioesteves;3;00-09-22-11-13-12-08;-
otavioesteves;4;31-07-2010-2013;-
urielneuberger-healthcareit;1;;-
urielneuberger-healthcareit;2;;-
urielneuberger-healthcareit;3;;-
urielneuberger-healthcareit;4;;-
urielneuberger-healthcareit;5;;-
urielneuberger-healthcareit;6;;-
sergei-trubiner-8ab06419b;1;;-
tomystein;1;;-
tomystein;2;;-
tomystein;3;;-
tomystein;4;;-
tomystein;5;;-
tomystein;6;;-
tomystein;7;;-
tomystein;8;;-
tomystein;9;;-
tomystein;10;;-
tomystein;11;;-
tomystein;12;;-
tomystein;13;;-
tomystein;14;;-
tomystein;15;;-
tomystein;16;;-
tomystein;17;;-
tomystein;18;;-
tomystein;19;;-
tomystein;20;01;-
tomystein;21;;-
tomystein;22;;-
tomystein;23;;-
tomystein;24;;-
tomystein;25;;-
yacov-nagose-ba449b30;1;;-
yacov-nagose-ba449b30;2;;-
yacov-nagose-ba449b30;3;;-
yacov-nagose-ba449b30;4;;-
yacov-nagose-ba449b30;5;;-
yaniv-solomon-18996648;1;;-
adam-folkman-lubrani-7105791a0;1;;-
ortalcohen;1;;-
ortalcohen;2;;-
ortalcohen;3;;-
ahmadbamieh;1;;-
ahmadbamieh;2;;-
ahmadbamieh;3;;-
ahmadbamieh;4;;-
amit-drenger-30a77567;1;;-
amit-drenger-30a77567;2;;-
ilya-v-7448b962;1;;-
ilya-v-7448b962;2;04;-
ilya-v-7448b962;3;;-
ilya-v-7448b962;4;;44
ilya-v-7448b962;5;;44
ilya-v-7448b962;6;;-
ilya-v-7448b962;7;;-
ilya-v-7448b962;8;;-
ilya-v-7448b962;9;;-
ilya-v-7448b962;10;;-
ilya-v-7448b962;11;;-
ilya-v-7448b962;12;;-
ilya-v-7448b962;13;;-
ilya-v-7448b962;14;;-
ilya-v-7448b962;15;;-
ilya-v-7448b962;16;;-
ilya-v-7448b962;17;;-
ilya-v-7448b962;18;;-
ilya-v-7448b962;19;;-
ilya-v-7448b962;20;;-
ilya-v-7448b962;21;;-
ilya-v-7448b962;22;;-
ilya-v-7448b962;23;;-
ilya-v-7448b962;24;;-
ilya-v-7448b962;25;;-
ilya-v-7448b962;26;;-
ilya-v-7448b962;27;;-
dganitsheffer;1;;-
dganitsheffer;2;;-
dganitsheffer;3;;-
dganitsheffer;4;;-
ofir-artzy-033528119;1;101;-
doron-bar;1;07;-
doron-bar;2;;-
doron-bar;3;;-
ron-enoch-7856a5184;1;;-
hila-suthalter;1;;-
hila-suthalter;2;;-
hila-suthalter;3;;-
hila-suthalter;4;;-
hila-suthalter;5;;-
hila-suthalter;6;;-
hila-suthalter;7;;-
hila-suthalter;8;;-
hila-suthalter;9;;-
hila-suthalter;10;;-
basel-baransi-6b1844110;1;;-
basel-baransi-6b1844110;2;;-
basel-baransi-6b1844110;3;;-
tomwitz;1;231;-
tomwitz;2;;0368-4488-01
tomwitz;3;;0365-2301
anna-galyan-3ab513109;1;;-
anna-galyan-3ab513109;2;;-
anna-galyan-3ab513109;3;;-
anna-galyan-3ab513109;4;;-
sara-pollack;1;;-
yaniv-stam-925929160;1;;-
yaniv-stam-925929160;2;;-
yaniv-stam-925929160;3;;-
guy-ratzon-13a7b5127;1;;-
guy-ratzon-13a7b5127;2;;-
guy-ratzon-13a7b5127;3;;-
guy-ratzon-13a7b5127;4;;-
guy-ratzon-13a7b5127;5;;-
francesca-pirola-grassi-47816319;1;;-
francesca-pirola-grassi-47816319;2;;-
francesca-pirola-grassi-47816319;3;07;-
tal-be-eri-graphics4u-81b34728;1;05-05-05-09-05-01-05-04-05-09-05-09-05-05-05-05-05-07-05-09-05-05-01-05-08-05-09-05-05-05-05-05-07-05-01-05-08-05-05-09-05-05-05;-
tal-be-eri-graphics4u-81b34728;2;05-05-00-05-04-05-05-09-05-05-05-05-05;-
tal-be-eri-graphics4u-81b34728;3;05-04-05-08-05-01-05-05-05-05-01-05-04-05-09-05-09-05-01-05-01-05-05-05-07;-
gilad-daniel-041b92b5;1;;-
zohareshed;1;;-
alexander-krasnov-67a17367;1;;-
alexander-krasnov-67a17367;2;;-
alexander-krasnov-67a17367;3;;-
alexander-krasnov-67a17367;4;;-
alexander-krasnov-67a17367;5;;CSI 562
alexander-krasnov-67a17367;6;;CSI 631
alexander-krasnov-67a17367;7;;CSI 571
alexander-krasnov-67a17367;8;;-
alexander-krasnov-67a17367;9;;-
alexander-krasnov-67a17367;10;;-
alexander-krasnov-67a17367;11;;-
alexander-krasnov-67a17367;12;10;-
alexander-krasnov-67a17367;13;02;-
alexander-krasnov-67a17367;14;;CSI 511
alexander-krasnov-67a17367;15;;-
alexander-krasnov-67a17367;16;06-01;300-101E
alexander-krasnov-67a17367;17;;-
alexander-krasnov-67a17367;18;;-
alexander-krasnov-67a17367;19;;-
alexander-krasnov-67a17367;20;;-
alexander-krasnov-67a17367;21;;-
alexander-krasnov-67a17367;22;;DX550
alexander-krasnov-67a17367;23;08;DX750
alexander-krasnov-67a17367;24;;-
alexander-krasnov-67a17367;25;08;DX444
alexander-krasnov-67a17367;26;;DX434
alexander-krasnov-67a17367;27;;-
alexander-krasnov-67a17367;28;;-
alexander-krasnov-67a17367;29;;DX810
alexander-krasnov-67a17367;30;09;-
alexander-krasnov-67a17367;31;08;DX741
alexander-krasnov-67a17367;32;02-201;-
alexander-krasnov-67a17367;33;;-
alexander-krasnov-67a17367;34;;CSI 531.1,531.2
alexander-krasnov-67a17367;35;;CSI 501
alexander-krasnov-67a17367;36;;CSI 541.1,541.2
alexander-krasnov-67a17367;37;;CSI 521.1,521.2
alexander-krasnov-67a17367;38;;CSI 601.1,601.2
alexander-krasnov-67a17367;39;;-
alexander-krasnov-67a17367;40;;-
alexander-krasnov-67a17367;41;;CSI 561
alexander-krasnov-67a17367;42;;CSI 563
alexander-krasnov-67a17367;43;;CSI 581
alexander-krasnov-67a17367;44;;-
alexander-krasnov-67a17367;45;;-
alexander-krasnov-67a17367;46;;-
alexander-krasnov-67a17367;47;07;-
alexander-krasnov-67a17367;48;;-
alexander-krasnov-67a17367;49;;-
alexander-krasnov-67a17367;50;;-
tomer-agmon-48b84177;1;2013;-
tomer-agmon-48b84177;2;2010;-
tomer-agmon-48b84177;3;2008;-
tomer-agmon-48b84177;4;2013;-
tomer-agmon-48b84177;5;2010;-
tomer-agmon-48b84177;6;03-05;-
tomer-agmon-48b84177;7;;-
ohad-toledano-9261b65b;1;;-
ohad-toledano-9261b65b;2;;-
niv-hassoun-1b2253197;1;;-
niv-hassoun-1b2253197;2;;-
niv-hassoun-1b2253197;3;;-
niv-hassoun-1b2253197;4;;-
niv-hassoun-1b2253197;5;;-
niv-hassoun-1b2253197;6;;-
avner-better-191103137;1;;-
avner-better-191103137;2;;-
avner-better-191103137;3;;-
ilya-stavitski-5b018a31;1;;-
ilya-stavitski-5b018a31;2;;-
yaara-rozenblat-955bb751;1;;-
yaara-rozenblat-955bb751;2;;-
yaara-rozenblat-955bb751;3;;-
yaara-rozenblat-955bb751;4;;-
alexander-s-;1;;-
alexander-s-;2;;-
alexander-s-;3;;-
alexander-s-;4;;-
alexander-s-;5;;-
alexander-s-;6;;-
alexander-s-;7;;-
alexander-s-;8;;-
alexander-s-;9;;-
alexander-s-;10;;-
alexander-s-;11;;-
alexander-s-;12;;-
alexander-s-;13;;-
alexander-s-;14;;-
alexander-s-;15;;-
alexander-s-;16;;-
alexander-s-;17;;-
alexander-s-;18;;-
alexander-s-;19;;-
sara-olga-yanovsky-bb02271b;1;;-
vadim-kaplan-350097a5;1;;-
vadim-kaplan-350097a5;2;;-
rose-schochet-109131a2;1;;-
rose-schochet-109131a2;2;;-
rose-schochet-109131a2;3;;-
rose-schochet-109131a2;4;;-
dima-golbert-49b01085;1;;-
pavelrapoport;1;;-
erez-lapidot-77574452;1;;-
erez-lapidot-77574452;2;;-
adir-talmor-461a801ba;1;;-
adir-talmor-461a801ba;2;;-
shermpavel;1;03;-
shermpavel;2;;cs101
sunny-simantov-we-re-hiring-87470689;1;04-00;-
sunny-simantov-we-re-hiring-87470689;2;;-
sunny-simantov-we-re-hiring-87470689;3;;-
sunny-simantov-we-re-hiring-87470689;4;01;-
erez-lefler-5b70496;1;;2003
erez-lefler-5b70496;2;;2007
erez-lefler-5b70496;3;;2001
erez-lefler-5b70496;4;;2009
erez-lefler-5b70496;5;;2012
erez-lefler-5b70496;6;;2010
erez-lefler-5b70496;7;2010;2011
erez-lefler-5b70496;8;;2008
ofiraseo;1;;MTA
ofiraseo;2;;Amdocs
ofiraseo;3;;Amdocs
pavelshevchenko;1;;-
gilad-croll-25359845;1;;EE360c
gilad-croll-25359845;2;;EE411
gilad-croll-25359845;3;;EE460N
gilad-croll-25359845;4;;EE316
gilad-croll-25359845;5;;EE319k
gilad-croll-25359845;6;;EE333T
gilad-croll-25359845;7;01-02;PHY303
gilad-croll-25359845;8;;EE312
gilad-croll-25359845;9;;EE422c
gilad-croll-25359845;10;;M427L
pavel-gurevich;1;;coursera
pavel-gurevich;2;;coursera
noam-torenberg-b7b96888;1;;-
shai-gelbaum-041641;1;;-
shai-gelbaum-041641;2;;-
igor-benikov-20b41062;1;;-
igor-benikov-20b41062;2;;-
yuval-hay-hirsh-8ab37b96;1;;-
yuval-hay-hirsh-8ab37b96;2;;-
yuval-hay-hirsh-8ab37b96;3;;-
yuval-hay-hirsh-8ab37b96;4;;-
yuval-hay-hirsh-8ab37b96;5;;-
isuniquecom;1;01;-
isuniquecom;2;;-
isuniquecom;3;;-
ilya-sibiryakov;1;;-
ilya-sibiryakov;2;;3096635
yonit-tzairi;1;;-
yonit-tzairi;2;;-
yonit-tzairi;3;;55804
yonit-tzairi;4;200;76450
gilad-kalusky-291532146;1;;-
gilad-kalusky-291532146;2;;-
gilad-kalusky-291532146;3;;-
gilad-kalusky-291532146;4;;-
maor-barzilay-2b3006b9;1;;92
maor-barzilay-2b3006b9;2;;87
maor-barzilay-2b3006b9;3;;-
maor-barzilay-2b3006b9;4;;87
maor-barzilay-2b3006b9;5;;92
maor-barzilay-2b3006b9;6;;96
maor-barzilay-2b3006b9;7;;90
maor-barzilay-2b3006b9;8;;96
yakir-susher-69b88b76;1;;-
dmitry-kipper;1;;C-5775-2014
dmitry-kipper;2;041-043-0432-044-0448-0435-043-0438-0435-043-0432-0430-043-0438-0444-0438-043-0430-0446-0438-0438-043-043-043-0440-043-0433-0440-0430-043-043-0435-041-0440-043-0432-0435-0434-0435-043-0438-0435-043-0435-0440-0435-0433-043-0432-043-0440-043-0432-0432-0441-043-043-0436-043-044-0445-0443-0441-043-043-0432-0438-044-0445;772403362839
dmitry-kipper;3;041-0440-0430-043-0442-0438-043-0443-043-0443-043-0440-0430-0432-043-0435-043-0438-044-043-0440-043-0435-043-0442-0430-043-0438-041-043-044-0447-0435-0432-044-0435-0434-043-043-0443-043-0435-043-0442-044-0438-043-0441-0442-0440-0443-043-0435-043-0442-044-0440-0435-0448-0435-043-0438-044;\u2116 14.2105.19231
dmitry-kipper;4;0422-0440-0435-043-0438-043-0433-0442-0440-0435-043-0435-0440-043-0432-042-0444-0444-0435-043-0442-0438-0432-043-044-0439-0412-0435-0411-0438-043-0430-0440-0414-0438-0441-0442-0430-043-0446-0438-043-043-043-044-0435-0441-0438-0441-0442-0435-043-044-043-0431-0443-0447-0435-043-0438-044;\u2116 0303-2014
dmitry-kipper;5;041-0443-0440-0441-0440-0430-0431-043-0442-0430-0441-043-043-043-0444-043-0438-043-0442-043-044-043-0438-043-043-0438-0435-043-0442-0430-043-0438-041-0430-0432-044-043-0438-0441-0442-0440-0435-0441-0441-043-0435-043-0435-0434-0436-043-0435-043-0442-0430;24.4.07
dmitry-kipper;6;;-
pablo-k-830b97111;1;;-
eldad-donio-a04500133;1;;-
eldad-donio-a04500133;2;;-
eldad-donio-a04500133;3;;-
eldad-donio-a04500133;4;;-
eldad-donio-a04500133;5;;-
eldad-donio-a04500133;6;;-
eldad-donio-a04500133;7;;-
eldad-donio-a04500133;8;;-
eldad-donio-a04500133;9;01;-
eldad-donio-a04500133;10;02;-
eldad-donio-a04500133;11;;-
eldad-donio-a04500133;12;;-
eldad-donio-a04500133;13;;-
eldad-donio-a04500133;14;;-
eldad-donio-a04500133;15;;-
eldad-donio-a04500133;16;;-
eldad-donio-a04500133;17;;-
eldad-donio-a04500133;18;;-
eldad-donio-a04500133;19;;-
eldad-donio-a04500133;20;;-
eldad-donio-a04500133;21;;-
eldad-donio-a04500133;22;;-
eldad-donio-a04500133;23;01;-
eldad-donio-a04500133;24;02;-
eldad-donio-a04500133;25;;-
eldad-donio-a04500133;26;;-
eldad-donio-a04500133;27;;-
eldad-donio-a04500133;28;;-
eldad-donio-a04500133;29;;-
eldad-donio-a04500133;30;;-
alaa-safadi;1;;-
alaa-safadi;2;;-
alaa-safadi;3;;-
alaa-safadi;4;;-
alaa-safadi;5;;-
amjad-egbaria-0a6b14141;1;;-
amjad-egbaria-0a6b14141;2;;-
igor-ben;1;;-
igor-ben;2;;-
igor-ben;3;;-
igor-ben;4;;-
igor-ben;5;;-
igor-ben;6;;-
igor-ben;7;;-
igor-ben;8;;-
igor-ben;9;;-
avishai-kraus-a0b1b086;1;;-
micky-laloum-a0405812b;1;;-
aviram-riklis-a96873b;1;;-
aviram-riklis-a96873b;2;;-
aviram-segalovitch;1;;-
aviram-segalovitch;2;;-
aviram-segalovitch;3;;-
helen-cohn-b088b146;1;;-
anna-vatmachter-maymon-476690154;1;;-
anna-vatmachter-maymon-476690154;2;05-03;-
anna-vatmachter-maymon-476690154;3;;Udemy
anna-vatmachter-maymon-476690154;4;;codecademy
lior-pelleg-66163563;1;;-
danny-shuach-277796b2;1;;-
alexander-kopzon-40721094;1;;80
alexander-kopzon-40721094;2;;90
alexander-kopzon-40721094;3;;91
alexander-kopzon-40721094;4;;90
alexander-kopzon-40721094;5;;90
alexander-kopzon-40721094;6;;86
danny-shapira-05860610b;1;;3
liron-gibbs-bar-ph-d-14426a91;1;;-
liron-gibbs-bar-ph-d-14426a91;2;;-
liron-gibbs-bar-ph-d-14426a91;3;;-
gilad-hoch-6632a138;1;;-
gilad-hoch-6632a138;2;;-
basel-sarsor-b6056017a;1;03;-
basel-sarsor-b6056017a;2;;-
basel-sarsor-b6056017a;3;;-
basel-sarsor-b6056017a;4;;-
basel-sarsor-b6056017a;5;;-
basel-sarsor-b6056017a;6;;-
basel-sarsor-b6056017a;7;;-
basel-sarsor-b6056017a;8;;-
basel-sarsor-b6056017a;9;;-
basel-sarsor-b6056017a;10;;-
basel-sarsor-b6056017a;11;;-
basel-sarsor-b6056017a;12;;-
basel-sarsor-b6056017a;13;;-
basel-sarsor-b6056017a;14;;-
basel-sarsor-b6056017a;15;;-
basel-sarsor-b6056017a;16;;-
raelrubinstein;1;;-
raelrubinstein;2;;-
gilad-israeli-7a30284;1;;-
peleg-winkler-a8ab973b;1;;-
urieliabayev;1;;-
fozi-daoud-a735b1215;1;;234114
fozi-daoud-a735b1215;2;;044105
fozi-daoud-a735b1215;3;05-05-02-05-08-05-05-05-05-05-01-05-04-05-08-05-05-09-05-05-05-05-05-05-05-01-05-00-05-04-05-04-05-05-07-05-09-05-01;044252
rosenblumeyal;1;;-
rosenblumeyal;2;;-
rosenblumeyal;3;;-
rosenblumeyal;4;;-
rosenblumeyal;5;;-
rosenblumeyal;6;;-
rosenblumeyal;7;;-
ortal-livyatan-251270121;1;;-
ortal-livyatan-251270121;2;;-
ortal-livyatan-251270121;3;;-
ortal-livyatan-251270121;4;;-
ortal-livyatan-251270121;5;;-
zohargal;1;02-00;-
aya-basha-09b509b6;1;;-
omri-eilat-b5649818;1;;-
omri-eilat-b5649818;2;;-
omri-eilat-b5649818;3;;-
omri-eilat-b5649818;4;;-
ohadgalitz;1;;ACC
ohadgalitz;2;;AST
ohadgalitz;3;;BEN
ohadgalitz;4;;BET
ohadgalitz;5;;CCM
ohadgalitz;6;;COF
ohadgalitz;7;;CPS
ohadgalitz;8;;FAI
ohadgalitz;9;;FIN
ohadgalitz;10;;FIM
ohadgalitz;11;;GDC
ohadgalitz;12;;ITA
ohadgalitz;13;;ITS
ohadgalitz;14;;ICC
ohadgalitz;15;;ICW
ohadgalitz;16;;IME
ohadgalitz;17;;IME
ohadgalitz;18;;IPM
ohadgalitz;19;;ISP
ohadgalitz;20;;MPL
ohadgalitz;21;;MAC
ohadgalitz;22;;MKT
ohadgalitz;23;;MKR
ohadgalitz;24;;MLS
ohadgalitz;25;;OBH
ohadgalitz;26;;OAI
ohadgalitz;27;;POS
ohadgalitz;28;;PBA
ohadgalitz;29;;PCG
ohadgalitz;30;;PPL
ohadgalitz;31;;PPL
ohadgalitz;32;;PRF
ohadgalitz;33;;PMG
ohadgalitz;34;;RIM
ohadgalitz;35;;SPA
ohadgalitz;36;;SBL
ohadgalitz;37;;SEC
ohadgalitz;38;;-
nitzan-kalderon-9b8b321a;1;;-
nitzan-kalderon-9b8b321a;2;;-
dafna-danon-b14b4565;1;;-
igor-belitskii;1;2013;-
igor-belitskii;2;;-
igor-belitskii;3;;-
igor-belitskii;4;;-
lior-paz-rozin-a506b0168;1;;Systems Security
amir-shneider;1;;IL Marketing Association
amir-shneider;2;;John Bryce
inbal-israeli-tzafrir-a7879112b;1;;-
inbal-israeli-tzafrir-a7879112b;2;;-
inbal-israeli-tzafrir-a7879112b;3;;-
inbal-israeli-tzafrir-a7879112b;4;;-
pablo-marjovsky;1;2013-201-201;-
pablo-marjovsky;2;;-
pablo-marjovsky;3;;-
osnatteitelpeleg;1;;-
osnatteitelpeleg;2;;-
dakorn;1;;-
dakorn;2;;-
dakorn;3;;-
dakorn;4;;-
dakorn;5;;-
dakorn;6;;-
dakorn;7;;-
dakorn;8;;-
dakorn;9;;-
dakorn;10;;-
dakorn;11;;-
dakorn;12;;-
dakorn;13;;-
dakorn;14;;-
dakorn;15;;-
stav-shved;1;;-
stav-shved;2;;-
stav-shved;3;;-
stav-shved;4;;-
stav-shved;5;;-
stav-shved;6;;-
isyhaiat;1;;-
isyhaiat;2;;-
isyhaiat;3;;-
shira-lifshiz-190b0112;1;;-
dannygranot;1;;-
sergei-stoupakov-46312b137;1;;-
sergei-stoupakov-46312b137;2;;-
lindsay-geier-shapiro-581b5321;1;;-
lindsay-geier-shapiro-581b5321;2;;-
lindsay-geier-shapiro-581b5321;3;;-
lindsay-geier-shapiro-581b5321;4;;-
lindsay-geier-shapiro-581b5321;5;;-
lindsay-geier-shapiro-581b5321;6;;-
lindsay-geier-shapiro-581b5321;7;;-
lindsay-geier-shapiro-581b5321;8;;-
%%D7%%90%%D7%%91%%D7%%95-%%D7%%92%%D7%%96%%D7%%90%%D7%%9C%%D7%%94-%%D7%%93%%D7%%90%%D7%%9C%%D7%%99%%D7%%94-467450b7;1;;-
adam-ehrlich-ba147617;1;;-
joshua-melamed;1;;044137
joshua-melamed;2;;044334
joshua-melamed;3;;044101
joshua-melamed;4;;044262
joshua-melamed;5;;046271
joshua-melamed;6;;044131
yossisc;1;;-
yuval-ziv-14a96a69;1;;-
yuval-ziv-14a96a69;2;;-
yuval-ziv-14a96a69;3;;-
yuval-ziv-14a96a69;4;;-
yuval-ziv-14a96a69;5;;-
yuval-ziv-14a96a69;6;;-
ahmad-zughayer-72253a148;1;;-
ahmad-zughayer-72253a148;2;;-
ahmad-zughayer-72253a148;3;;-
ahmad-zughayer-72253a148;4;;-
ahmad-zughayer-72253a148;5;;-
ahmad-zughayer-72253a148;6;;-
yonit-ron-kruparo-089566119;1;;-
yonit-ron-kruparo-089566119;2;;-
yonit-ron-kruparo-089566119;3;;-
yonit-ron-kruparo-089566119;4;;-
yonit-ron-kruparo-089566119;5;;-
shai-gavrieli-0a8889118;1;;-
ofirashbel;1;;-
ofirashbel;2;;-
ofirashbel;3;;-
alexander-klyuch-67157932;1;;-
alexander-klyuch-67157932;2;;-
alexander-klyuch-67157932;3;;-
alexander-klyuch-67157932;4;;-
alexander-klyuch-67157932;5;;-
alexander-klyuch-67157932;6;;-
rivka-levi;1;;-
dannyganlin;1;01;5714423165485056
ledicia-serruya-6702484a;1;;-
may-vaitz;1;;-
may-vaitz;2;;-
may-vaitz;3;;-
may-vaitz;4;;-
may-vaitz;5;;-
may-vaitz;6;;-
dannygerstner;1;;-
yakir-s-09790247;1;;-
yakir-s-09790247;2;;-
yakir-s-09790247;3;;-
dalia-abu-a%%E2%%80%%99bed-9ba042178;1;;-
tali-volf-1b084779;1;500;-
amjad-n-17b4a0120;1;;-
amjad-n-17b4a0120;2;;-
amjad-n-17b4a0120;3;;-
amjad-n-17b4a0120;4;;-
amjad-n-17b4a0120;5;;-
amjad-n-17b4a0120;6;;-
amjad-n-17b4a0120;7;;-
amjad-n-17b4a0120;8;;-
amjad-n-17b4a0120;9;;-
amjad-n-17b4a0120;10;;-
amjad-n-17b4a0120;11;;-
amjad-n-17b4a0120;12;;-
amjad-n-17b4a0120;13;;-
amjad-n-17b4a0120;14;;-
amjad-n-17b4a0120;15;;-
amjad-n-17b4a0120;16;;-
amjad-n-17b4a0120;17;;-
amjad-n-17b4a0120;18;;-
amjad-n-17b4a0120;19;;-
amjad-n-17b4a0120;20;;-
amjad-n-17b4a0120;21;;-
amjad-n-17b4a0120;22;;-
amjad-n-17b4a0120;23;;-
amjad-n-17b4a0120;24;;-
amjad-n-17b4a0120;25;;-
amjad-n-17b4a0120;26;;-
amjad-n-17b4a0120;27;;-
amjad-n-17b4a0120;28;;-
amjad-n-17b4a0120;29;;-
amjad-n-17b4a0120;30;;-
amjad-n-17b4a0120;31;;-
amjad-n-17b4a0120;32;;-
amjad-n-17b4a0120;33;;-
amjad-n-17b4a0120;34;;-
amjad-n-17b4a0120;35;;-
amjad-n-17b4a0120;36;;-
amjad-n-17b4a0120;37;;-
amjad-n-17b4a0120;38;;-
amjad-n-17b4a0120;39;;-
amjad-n-17b4a0120;40;;-
amjad-n-17b4a0120;41;;-
amjad-n-17b4a0120;42;;-
amjad-n-17b4a0120;43;;-
amjad-n-17b4a0120;44;;-
amjad-n-17b4a0120;45;;-
dannydorfman;1;;Hi-Tech College
dtal621;1;;-
dtal621;2;;-
dtal621;3;;-
dtal621;4;;-
dtal621;5;;-
dtal621;6;;-
ofir-avivi;1;;-
ofir-avivi;2;;-
tal-shiryon-57a8816b;1;;30223
tal-shiryon-57a8816b;2;;30313
tal-shiryon-57a8816b;3;;30334
tal-shiryon-57a8816b;4;;30236
tal-shiryon-57a8816b;5;;30311
tal-shiryon-57a8816b;6;;20812
tal-shiryon-57a8816b;7;;30302
tal-shiryon-57a8816b;8;;80921
tal-shiryon-57a8816b;9;;20819
tal-shiryon-57a8816b;10;;20817
tal-shiryon-57a8816b;11;;30130+30131
tal-shiryon-57a8816b;12;;10336
tal-shiryon-57a8816b;13;;30401
tal-shiryon-57a8816b;14;01-02;30117+30118
tal-shiryon-57a8816b;15;;30161
tal-shiryon-57a8816b;16;;30120
tal-shiryon-57a8816b;17;;20816
tal-shiryon-57a8816b;18;;10811
tal-shiryon-57a8816b;19;;30805
tal-shiryon-57a8816b;20;;30128
tal-shiryon-57a8816b;21;;30116
tal-shiryon-57a8816b;22;;30201
tal-shiryon-57a8816b;23;;30160
tal-shiryon-57a8816b;24;;30204
tal-shiryon-57a8816b;25;;30329
tal-shiryon-57a8816b;26;01-02;30107+30108
tal-shiryon-57a8816b;27;;30331
tal-shiryon-57a8816b;28;;30321
tal-shiryon-57a8816b;29;;30114
tal-shiryon-57a8816b;30;;30233
tal-shiryon-57a8816b;31;;30234
tal-shiryon-57a8816b;32;;30105
tal-shiryon-57a8816b;33;01-02;30127+30110
tal-shiryon-57a8816b;34;01-02;30127+30110
tal-shiryon-57a8816b;35;;30241
tal-shiryon-57a8816b;36;01-02;30112+30113
tal-shiryon-57a8816b;37;;30308
yossishtain;1;11-2020;180320
yossishtain;2;;-
yossishtain;3;;-
yossishtain;4;;-
yossishtain;5;9000-9001-2000-2004-1400-00-1400-01;-
yossishtain;6;;-
yossishtain;7;;-
yossishtain;8;;-
yossishtain;9;;-
tsfania-halevi-8a477693;1;;-
tsfania-halevi-8a477693;2;;-
tsfania-halevi-8a477693;3;;-
tsfania-halevi-8a477693;4;;-
maor-bamnolker-a97387101;1;;-
maor-bamnolker-a97387101;2;;-
maor-bamnolker-a97387101;3;;-
david-kushnir-b3a147161;1;05-05-00;-
david-kushnir-b3a147161;2;05-07-05-09-05-08-05-05-05-08;-
david-kushnir-b3a147161;3;05-05-09-05-02-05-09-05-07-05-01-05-08-05-09-05-07-05-05-05-05-05-09-05-07-05-05-05-08-05-07-05-05-05-05;-
david-kushnir-b3a147161;4;05-07-05-05;-
omer-levy-bba207216;1;;-
dudi-simhon-45a3a54b;1;;-
pavelkinyapin;1;;-
pavelkinyapin;2;;-
chen-value-mor;1;;-
chen-value-mor;2;;-
chen-value-mor;3;;-
chen-value-mor;4;;-
avner-better-7b3155133;1;;-
shahar-polak;1;;-
shahar-polak;2;;-
shahar-polak;3;;-
shahar-polak;4;;-
shahar-polak;5;;-
shahar-polak;6;;-
shahar-polak;7;;-
adi-cohen-080a0814;1;;-
adi-cohen-080a0814;2;01;-
adi-cohen-080a0814;3;02;-
adi-cohen-080a0814;4;;-
adi-cohen-080a0814;5;;-
adi-cohen-080a0814;6;;-
adi-cohen-080a0814;7;;-
adi-cohen-080a0814;8;;-
aya-cohen-0ab594108;1;;-
eliav-rahamim-houri-00430396;1;;-
eliyahu-vardi-bb846260;1;02;-
yaron-topolansky-275b34154;1;;-
yaron-topolansky-275b34154;2;;-
yaron-topolansky-275b34154;3;;-
yaron-topolansky-275b34154;4;;-
yaron-topolansky-275b34154;5;;-
yaron-topolansky-275b34154;6;;-
adi-crystal-65331266;1;;2016
adi-crystal-65331266;2;;2016
baselnoubani;1;;-
ortzook;1;;-
ortzook;2;;-
guy-raviv-3a49b3151;1;;CS231n
amit-dror-9238aaba;1;;-
amit-dror-9238aaba;2;2020;-
omer-green-1a74a0197;1;;-
omer-green-1a74a0197;2;;-
omer-green-1a74a0197;3;;-
omer-green-1a74a0197;4;;-
